0,0,1,1680.6300048828125,1377.672119140625
0,1,1,1683.6602783203125,1400.447998046875
0,2,1,1686.80615234375,1424.5184326171875
0,3,1,1690.087890625,1450.1851806640625
0,4,1,1693.190185546875,1477.513671875
0,5,1,1696.459228515625,1506.5322265625
0,6,1,1650.9033203125,1380.6597900390625
0,7,1,1652.633056640625,1403.21044921875
0,8,1,1654.5919189453125,1427.5396728515625
0,9,1,1656.4215087890625,1453.2257080078125
0,10,1,1658.3057861328125,1480.754638671875
0,11,1,1659.99853515625,1510.07177734375
0,12,1,1620.982177734375,1382.8531494140625
0,13,1,1621.6263427734375,1405.5126953125
0,14,1,1622.16015625,1429.5745849609375
0,15,1,1622.5240478515625,1455.3543701171875
0,16,1,1622.762451171875,1482.8507080078125
0,17,1,1622.9307861328125,1512.340087890625
0,18,1,1590.860595703125,1384.52099609375
0,19,1,1590.3087158203125,1406.7392578125
0,20,1,1589.4798583984375,1430.8641357421875
0,21,1,1588.5419921875,1456.5999755859375
0,22,1,1587.24658203125,1484.2947998046875
0,23,1,1585.9920654296875,1513.365966796875
0,24,1,1561.2718505859375,1385.3353271484375
0,25,1,1559.3240966796875,1407.60498046875
0,26,1,1557.246337890625,1431.6502685546875
0,27,1,1554.881591796875,1457.140380859375
0,28,1,1552.4901123046875,1484.6702880859375
0,29,1,1549.643310546875,1513.5245361328125
0,30,1,1531.9088134765625,1385.5806884765625
0,31,1,1528.8077392578125,1407.8013916015625
0,32,1,1525.3714599609375,1431.5810546875
0,33,1,1521.86376953125,1456.9970703125
0,34,1,1517.8773193359375,1484.1298828125
0,35,1,1513.671142578125,1512.534423828125
0,36,1,1503,1385.444580078125
0,37,1,1498.7244873046875,1406.97119140625
0,38,1,1494.126220703125,1430.73974609375
0,39,1,1489.2230224609375,1456.01123046875
0,40,1,1484.181640625,1482.5526123046875
0,41,1,1478.6239013671875,1510.524169921875
0,42,1,1474.4400634765625,1384.6085205078125
0,43,1,1469.1739501953125,1406.1353759765625
0,44,1,1463.592041015625,1429.409423828125
0,45,1,1457.691162109375,1454.379150390625
0,46,1,1451.34033203125,1480.35546875
0,47,1,1444.50634765625,1507.5950927734375
0,48,1,1446.8123779296875,1383.451171875
0,49,1,1440.2421875,1404.43115234375
0,50,1,1433.72998046875,1427.48779296875
0,51,1,1426.8917236328125,1451.7061767578125
0,52,1,1419.4312744140625,1476.9881591796875
0,53,1,1411.554443359375,1503.694580078125
